chr13	28499381	28499730	106.324637681	118.336610343	0.5344602668564862	112.330624012
chr13	72440413	72440486	69.6171875	70.0	0.17590371839166813	69.80859375
chr19	52223304	52223369	62.3484848485	60.9418803419	0.3433201944342923	61.6451825952
chr19	52223376	52223397	62.3484848485	60.9418803419	0.3433201944342923	61.6451825952
chr6	45390419	45390484	61.6452702703	61.4355769231	0.6686917249868537	61.5404235967
chr6	45390487	45390531	61.6452702703	61.4355769231	0.6686917249868537	61.5404235967
chr14	89647239	89647274	61.7228778468	61.2137650492	0.8420474411252896	61.468321448
chr3	38534209	38534221	59.9746181491	59.8948190926	0.9829635608424554	59.934718620850006
chr3	38534223	38534300	59.9746181491	59.8948190926	0.9829635608424554	59.934718620850006
chr14	106153845	106153906	59.0	58.8039215686	0.3577992037588207	58.9019607843
chr14	106153919	106153940	59.0	58.8039215686	0.3662845390185734	58.9019607843
chr16	29117835	29117846	58.3988498789	56.6180364412	0.5089769815023762	57.50844316005
chr16	29117851	29117919	58.3988498789	56.6180364412	0.5089769815023762	57.50844316005
chr7	44575198	44575260	56.85	56.7067064083	0.39359257175047146	56.77835320415
chr7	44575130	44575179	55.2631578947	55.1428571429	0.866441593646428	55.2030075188
chr19	43807790	43807801	54.0	53.1509433962	0.35416950755498433	53.5754716981
chr19	43807803	43807859	54.0	53.1509433962	0.35416950755498433	53.5754716981
chr7	57714771	57714830	55.4935897436	50.6380070547	0.017195162153590928	53.06579839915
chr1	8118025	8118083	52.9752525253	52.0488888889	0.22208915060509066	52.5120707071
chr1	8118088	8118130	52.9752525253	52.0488888889	0.22208915060509066	52.5120707071
chr9	132900714	132900783	51.9333333333	51.9074074074	0.9593663272644547	51.92037037035
chr9	132900785	132900839	51.9333333333	51.9074074074	0.9593663272644547	51.92037037035
chr16	11857567	11857625	50.917989418	52.2369791667	0.5973095273147853	51.57748429235
chr6	157099303	157099375	51.3218390805	50.7651515152	0.5726153475194726	51.04349529785
chrX	62886176	62886230	49.9301075269	51.1063829787	0.31926860072615343	50.5182452528
chrX	110226779	110226791	49.3404761905	51.0	0.028637549880169186	50.17023809525
